423,Change in Team India coach may affect team: BCCI official,"A BCCI official has said that Team India head coach Ravi Shastri and captain Virat Kohli complement each other well and it would be unfair to change half of a team that has been successful. ""A change in coach may prove to disturb the equation that exists, which allows the players to have the mental space to excel,"" he added.",India.com,"Even as the Supreme Court-appointed Committee of Administrators (CoA) invited applications for the position of head coach and support staff of the Indian team, Board of Control for Cricket in India (BCCI) officials believe that it is important that Ravi Shastri continues as the head coach as that will help Virat Kohli evolve further as captain.Shastri took over the reins as head coach of Team India after Anil Kumble’s infamous departure in 2017. Kumble’s working style and his methods were not liked by skipper Kohli which ended the partnership pre-maturely. Since then, Shastri took the command of the proceedings and helped the team in attaining the numero uno spot in Tests. He also shares a good rapport with most of the players and known for his man-management skills.A senior BCCI official said that it was important to continue with Shastri and Kohli as the two heads in the process of transition as the team looks to back youngsters with an eye on the 2020 World T20 as well as the 2023 ODI World Cup.“Nothing permanent with a long term effect should happen at this stage of transition. Shastri and Kohli complement each other well and it would be unfair to change half of a team that has been successful,” the BCCI official was quoted by IANS.The official added that it was important to maintain continuity as a change in coach could mean that the players would have to adapt to his ways from the beginning and the equation that already exists in the Indian dressing room would go for a toss.“A change in coach may prove to disturb the equation that exists which allows the players to have the mental space to excel. If a change is made at this stage, then it would be a change of strategy and planning for the next 5 years. It would be unfair to take such a decision at a stage when the stakeholders are not the ones deciding,” the official explained.The BCCI invited applications for the positions of head coach, batting coach, bowling coach, fielding coach, physio, strength and conditioning coach and administrative manager for the Indian team on July 16. Shastri and his team will get an automatic entry into the recruitment process.The current coaching staff were handed a 45-day extension after their tenure ended with the World Cup. But assistant coach Sanjay Bangar is under the scanner after India’s exit in the World Cup and the inability to find a number four batsman over the last two seasons.",https://www.india.com/sports/bcci-fears-replacing-ravi-shastri-as-team-india-coach-feels-his-partnership-with-virat-kohli-complements-men-in-blue-3726637/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
495,"England once used 4 wicketkeepers in a Test, no one took a catch","During a Test against New Zealand from July 24-29, 1986, England fielded four different wicketkeepers. Designated wicketkeeper Bruce French got injured while batting and got to keep only on the fourth day for one ball. Bill Athey, Bobby Parks and retired cricketer Bob Taylor, who was doing PR work at the stadium, also kept but no one registered a catch.",Cricket Country,"On July 25, 1986, England fielded four wicketkeepers at various times, owing to an injury to the original man Bruce French. Two of the substitutes included Bob Taylor — the legend who was already two years into his retirement and Bobby Parks — the Hampshire cricketer who never donned a Test cap again. Karthik Parimal revisits the Test that will be remembered for this unique statistic.Having retired from international cricket two years ago, Bob Taylor was savouring the sight of the English players carve up a New Zealand attack that, apart from Richard Hadlee, looked frail and ready to disintegrate. On the first day, from the fine confines of a stand at the majestic Lord’s, he saw Martyn Moxon and David Gower score a stoic 74 and 62 respectively, while simultaneously performing his duties as a host for the match’s sponsor Cornhill. The next morning, he applauded Hadlee’s 26th five-wicket haul when the latter had Phil Edmonds caught by Martin Crowe in the slip cordon.At 258 for 6, England were in a fix when Bruce French, the wicketkeeper, walked out to consolidate. In his 12th delivery, he turned away from a Hadlee bouncer that eventually struck him on the back of the helmet. He collapsed on the floor and it had immediately become evident that the blow wasn’t a mild one. When the helmet came off, blood trickled out from the cut and it was later made known that three stitches were required to cover the wound up.England’s innings resumed, Hadlee picked up his sixth wicket, and the final total on the board was 307. The Kiwis had staged a fine comeback, although Wisden rightly noted that “two different games were taking place — one when Hadlee was bowling and the other when he was out of the attack.”When New Zealand’s first innings commenced, French was in no shape to take the field. In fact, his participation in the rest of the first Cornhill Test was under a shadow. One expected Bobby Parks, the Hampshire cricketer, to don the ’keeper’s gloves, but he was not the first name that popped into the management’s heads. Instead, the less proficient Bill Athey took his place behind the stumps, but it was only for 2 overs.A frantic search for Taylor, England’s retired wicketkeeper, was on in the meanwhile. Having convinced him that he was the man for the moment, England then asked for New Zealand skipper Jeremy Coney’s consent to make the switch, and the latter duly obliged.So, at 45, Taylor came out of his retirement to keep wickets for his country one last time. Although he had to borrow a kit, his wicketkeeping gloves were, incredibly, in his car. Although no catches or stumping opportunities came his way, Taylor was undoubtedly flawless behind the stumps. Not once there was a hint of untidiness in the way he collected each delivery. The English camp would have preferred he carried on, but the right thing was eventually done as Parks was called upon to take over from where Taylor had left.In all, four wicketkeepers were used during the course of the innings, the first such instance in the history of cricket, and one that is yet to be repeated.Despite all the commotion behind the wickets, New Zealand trudged along nicely, riding on Crowe’s century and Bruce Edgar’s 83. For England, Graham Dilley and Edmonds were amongst the scalps, but none of them could be attributed to the ‘keeper for he had received no opportunity to effect a dismissal. He worked the whole of the third day and, on the fourth morning, French resumed, but for just one ball, since Dilley took his fourth wicket to pull the curtains on New Zealand’s innings at 342.In their second outing, England galloped to 295 for 6 and the innings was declared when French was the next batsman in. Gooch amassed 183, a knock that took over seven hours to etch and seized away the Man-of-the-Match award from Hadlee. In reply, New Zealand batted for 15 overs and stumps were called when the scorecard read 41 for 2. The target was 261 and, due to lack of time, the match duly ended in a turgid draw.Brief scores:England 307 (Martyn Moxon 74, David Gower 62; Richard Hadlee 6 for 80) and 295 for 6 declared (Graham Gooch 183; Evan Gray 3 for 83) drew with New Zealand 342 (Martin Crowe 106, Bruce Edgar 83; Graham Dilley 4 for 82, Phil Edmonds 4 for 97) and 41 for 2.(Karthik Parimal, a Correspondent with CricketCountry, is a cricket aficionado and a worshipper of the game. He idolises Steve Waugh and can give up anything, absolutely anything, just to watch a Kumar Sangakkara cover drive. He can be followed on Twitter at https://twitter.com/karthik_parimal)",https://www.cricketcountry.com/articles/four-wicket-keepers-in-a-single-test-29275?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
496,Abhay Deol shares meme to respond to fans over absence from B'wood,"Actor Abhay Deol has shared a meme on himself, depicting his absence from films. He wrote, ""Found this online. Illustrates very well a question I get asked by the people and the press all the time- 'Why do we not see you more often on the big screen?'"" ""It's a loaded question, one I cannot answer in short,"" he added.",Times Now,"Abhay Deol is not just a stellar performer but also has a great sense of humour. While the actor posts his photos on Instagram, every now and then, he also puts out something that is enough to tickle the funny bone of his followers. He did something similar earlier today when he posted a meme on Instagram that was shared on social media by someone and was centered around his career trajectory.

The meme was a two-column photo. While one section had the photo of Abhay with his name written on top, the other column was empty with the words ‘Ab-nahi-hay’ marked on it.

The actor posted the meme on Instagram with the caption, “Found this online. Illustrates very well a question I get asked by the people and the press all the time. “Why do we not see you more often on the big screen?” It’s a loaded question, one I cannot answer in short. Maybe one day I will write a book about it. But then, I’ve already raked up enough trouble over the years, a book might land too many punches! But for all of you who want more let me tell you that I have 3 films in post production and I’m starting 2 more. As the great Lenny Kravitz once sang, “it ain’t over till it’s over.”#playthegame”



Some celebs reacted to the post as well. While Diana Penty posted a couple of laughing emojis as her reaction, model Diandra Soares wrote, “Oh can't wait for this book.”",https://www.timesnownews.com/entertainment/news/people/article/abhay-deol-shares-a-meme-made-to-define-his-career-internet-hails-his-humour/458883?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
497,"WhatsApp Pay to roll out this year in India, confirms Global Head","Facebook-owned WhatsApp's payments service WhatsApp Pay will be rolling out later this year in India, the platform's Global Head Will Cathcart confirmed. Facebook has been beta-testing the payments service in India with about 10 lakh users, the full roll-out of which was stuck over regulatory issues. The RBI had said it didn't comply with the data localisation norms of India.",The Financial Express,"WhatsApp, which has over 400 million users of its messaging service in India, plans to roll out its much-awaited payments service in the country later this year, more than a year after it began testing the offering here. The Facebook-owned company has been testing its payments service in the country since last year with about a million users, but could not launch full-fledged services as it has been awaiting regulatory approvals.Speaking at an event here on Thursday, WhatsApp Global Head Will Cathcart said the company’s vision is to make sending money as easy as sending messages on the platform. “We built payments based on the UPI standard, partnered with banks here in India… We believe that if we did this right, it will accelerate financial inclusion and bring more people in India’s fast-growing digital economy. We can’t wait to provide the service to more of our users all across India later this year,” he said.Cathcart, however, did not clarify whether the company has received a go-ahead from the regulator and policy makers on the planned launch.WhatsApp’s service, which would compete against the likes of Paytm, PhonePe and Google Pay, is yet to be rolled out nationally in India. The company, which has over 1.5 billion users globally, is looking at rolling out payments service in other markets as well.WhatsApp’s ambitious payment services’ blueprint in India has been caught in a bind over concerns around authentication and its data storage practices. In the past, its home-grown rivals have alleged that WhatsApp’s payment platform has security risks for consumers and is not in compliance with the guidelines.In October last year, WhatsApp had said it had developed a system to store payments-related data in India as part of compliance with the regulator Reserve Bank of India’s policy on storing such data locally. In May this year, WhatsApp had told the Supreme Court that its trial run was likely to be completed by July, and that it will not launch payments services in India without fully complying with the central bank norms.RBI, last month, had clarified that all data related to payments, including those processed abroad, must be stored only in India. Also, in case the payment processing is done abroad, the data should be deleted from the systems there and brought back to India within 24 hours, it had stated.Niti Aayog CEO Amitabh Kant, during his address at the event, said “…400 million Indians are using WhatsApp, out of the base of 1.5 billion” and that he expects the local number to rise to a billion-plus in the next three years. In 2017, the company had said its India user base was at over 200 million. However, it hasn’t provided an official update to that number since then. “And I can assure you in the next three years, it will be a billion plus from India,” he said.WhatsApp is partnering with the Women Transforming India (WTI) Awards 2019, flagship initiative of Niti Aayog and will provide support amounting to USD 100,000 for the WTI winners.The WTI Awards, which Niti Aayog organises in partnership with the United Nations, recognises stories of exceptional achievements by women who are breaking the glass ceiling and challenging stereotypes through businesses, enterprises, and initiatives aimed at solving key societal challenges.“Small businesses are the backbone of a strong economy and I am proud of the role WhatsApp can play in helping build the next generation of India’s women entrepreneurs,” Cathcart said, pointing out the importance of investing in building digital skills.He said the company will pilot enhanced WhatsApp training modules with startups.Get live Stock Prices from BSE and NSE and latest NAV, portfolio of Mutual Funds, calculate your tax by Income Tax Calculator, know market’s Top Gainers, Top Losers & Best Equity Funds. Like us on Facebook and follow us on Twitter.",https://www.financialexpress.com/industry/technology/whatsapp-payments-confirmed-to-roll-out-this-year-in-india-to-counter-google-pay-paytm/1655913/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
498,Tesla Co-founder and CTO JB Straubel stepping down after 16 yrs,"Tesla has announced its Co-founder and Chief Technology Officer (CTO) JB Straubel is stepping down from his role after nearly 16 years. The automaker's Technology VP, Drew Baglino, will take over the role of CTO. ""I want to thank JB for his fundamental role...If we hadn't had lunch in 2003, Tesla wouldn't exist,"" Tesla Co-founder and CEO Elon Musk said.",Engadget,"During Tesla's earnings call today, the company announced that one of its longest-tenured executives -- outside of CEO Elon Musk -- is leaving the company. CTO JB Straubel is credited with helping to create the company's battery technology, and according to his company bio helped launch programs like its Supercharger network and the Tesla Energy business.More than a decade ago, when the company had only produced 27 vehicles, he was talking about building a $20 - $30,000 electric car, and Tesla has come considerably closer to doing just that. On the call Straubel said he wanted to make sure people knew this wasn't "" some lack of confidence in the company or the team or anything like that.""He joins a long list of executives to leave Tesla in recent weeks, months and years, however many weren't announced so publicly. Elon Musk announced that former VP of technology Drew Baglino will take over his duties.",https://www.engadget.com/2019/07/24/tesla-cto-steps-down/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
501,Rajnath refers to Foreign Minister as 'Jaishankar Prasad' thrice,"Defence Minister Rajnath Singh, in Lok Sabha on Wednesday, mistakenly referred to External Affairs Minister S Jaishankar as ""Jaishankar Prasad"". Singh referred to him with the incorrect name on three occasions while making a statement on US President Donald Trump's claim that he was asked to mediate on the Kashmir issue by PM Narendra Modi.",The New Indian Express,"NEW DELHI: There was a slip of the tongue by Defence Minister Rajnath Singh in the Lok Sabha on Wednesday when he referred to External Affairs Minister S Jaishankar as ""Jaishankar Prasad"" who was an acclaimed Hindi writer. Rajnath referred to S Jaishankar as ""Jaishankar Prasad"" on three occasions while making a statement on US President Donald Trump's claim that he was asked to mediate on the Kashmir issuer by Prime Minister Narendra Modi.The external affairs minister was sitting on the right side of the defence minister in the front row of the treasury benches.Singh took the name of Jaishankar while referring to his presence in the meeting between Modi and Trump in Osaka, Japan, in June and his statement in Parliament rejecting the US President's claim.When Singh rose to speak, Congress, DMK and members of some other Opposition parties walked out of the House raising slogans.",http://www.newindianexpress.com/nation/2019/jul/24/in-slip-of-tongue-rajnath-singh-refers-foreign-minister-as-jaishankar-prasad-2008820.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
503,"Feel like looking into your eyes, Azam Khan tells MP Devi; criticised","Samajwadi Party MP Azam Khan told BJP MP Rama Devi who was presiding over the session in Lok Sabha, ""I'm so fond of you...I feel like looking into your eyes."" ""This isn't the way to talk,"" Devi told Khan, asking to expunge his remarks. ""I declare my resignation if I said anything unparliamentary,"" Khan said as others demanded an apology.",India.com,"New Delhi: Samajwadi Party MP Azam Khan has done it again. Khan created a furore in the Lok Sabha on Thursday while he was addressing BJP MP Rama Devi (who was presiding over the session) when he appeared to get too friendly. He was ultimately forced to leave the House. (Also read: ‘Bapu Asked us to Stay, Now It’s Tumhara Sthan Kabristan ya Pakistan,’ Says Azam Khan)Khan told Devi, “Aap mujhe itni achchhi lagti hain ki mera mann karta hai ki aap ki aankhon mein aankhein dale rahoon (I am so fond of you that I always feel like looking into your eyes).”This got the BJP MPs on their feet and they started asking Khan to apologise. Devi was quick to react. She pulled Khan up and said, “This is not the way to speak, please expunge these remarks,” to which the SP MP said, “You are very respected, you are like my sister.”Meanwhile, Khan had the support of his party chief Akhilesh Yadav who said, “I don’t think Azam Khan ji meant any disrespect to the chair (Rama Devi). These (BJP MPs) people are so rude, who are they to raise fingers?”Later, Speaker Om Birla said, “It is very easy for all of you to demand ‘expunge this, expunge that’, but why should the need to expunge arise at all? Once a remark is given, it is already in the public domain. Therefore, we all should speak keeping the dignity of the Parliament in mind.”This is not the first time that Khan has been under fire for his controversial remarks. Quite recently, he had reacted over the recent mob lynching incidents and said that it’s the punishment which Muslims were getting after 1947.“Muslims will face it whatever may it be. Why didn’t our ancestors go to Pakistan? Ask this to Maulana Azad, Jawaharlal Nehru, Sardar Patel and Bapu (Mahatma Gandhi). They had made promises to Muslims,” he had said.Last month, while participating in the debate on the Motion of Thanks to the President’s address, Khan had said Muslims had a choice to go to Pakistan during Partition. “Our forefathers decided to stay here. They said this is our country. Graves of our forefathers are here … You (BJP) never had this choice (of going to Pakistan),” he said.During the Lok Sabha election campaign as well, the Election Commission had to bar Khan from campaigning over his attack on political rival Jaya Prada.",https://www.india.com/news/india/azam-khan-does-it-again-tells-bjp-mp-in-chair-aap-mujhe-itni-achchhi-lagti-hain-3727022/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
505,Murthy's son-in-law Rishi joins new UK Prime Minister's Cabinet,"Infosys Co-Founder Narayana Murthy's son-in-law Rishi Sunak, the Conservative party MP for Richmond (Yorkshire), has been included in the new UK Prime Minister Boris Johnson's Cabinet. The 39-year-old Brexiteer was promoted from junior housing minister to Chief Secretary to the Treasury. Sunak had married Akshata Murthy, who was his classmate at Stanford University in the US, in 2009.",Livemint,"In the new Boris Johnson government, Priti Patel has been appointed as Britain's first Indian-origin home secretary while Alok Sharma is the new International Development Secretary.",https://www.livemint.com/news/world/infosys-founder-narayana-murthy-s-son-in-law-rishi-sunak-indians-boris-johnson-cabinet-1564033926074.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
507,"Moved from Finance to Power Ministry, Garg seeks retirement: Reports","Ex-Economic Affairs Secretary Subhash Chandra Garg has reportedly sought early retirement after he was appointed as Secretary in the Power Ministry on Wednesday. The 58-year-old was overseeing India's plan to sell its first offshore sovereign bonds. A 1983 batch IAS officer from Rajasthan, Garg was a member on a panel studying the transfer of RBI's excess reserves to the government.",Livemint,This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.,https://www.livemint.com/politics/news/post-transfer-to-power-ministry-subhash-chandra-garg-offers-to-resign-1564036062743.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
510,HP Enterprise to invest $500 million in India over 5 years,"Hewlett-Packard Enterprise (HPE), the IT and business services entity of HP, has announced it will invest $500 million in India over the next five years. The investment will primarily be to increase its operations, manufacturing and number of employees in the country. HPE said it plans to increase its India workforce by 20% in the next three to five years.",YourStory,"Hewlett Packard Enterprise, the global tech MNC, plans to invest $500 million in India over the next five years. This strategic investment underscores HPE’s long-term commitment to India and will enable the company to grow its operations, manufacturing and employee base in the country, increase its R&D and services exports, as well as invest in technology initiatives to drive positive change for local Indian communities.“India is one of the largest and fastest-growing economies in the world, and our investments will further develop the country as a critical market for HPE’s global business, as well as benefit our customers, partners, employees and the citizens of India,” he said.Hewlett Packard Enterprise President and CEO Antonio NeriTo support India’s continued growth as a strategic market for HPE’s global business, it plans to increase its workforce in India by 20 percent over the next three to five years. In particular, HPE will hire new engineering talent with expertise in areas of critical importance to customers such as AI and networking.HPE will also begin construction of a high-tech extension to its Mahadevapura Campus in Bengaluru that will be able to house more than 10,000 employees, as well as have state-of-the-art R&D facilities. When complete, the 1.3-million-square-foot campus will feature a state-of-the-art workplace, powered by HPE technologies, designed to enhance the employee, customer, and partner experience and foster a culture of innovation. The campus will support a broad range of functions including R&D, engineering services, finance, and sales.HPE also plans to commence manufacturing in India. The company is scheduled to start manufacturing Aruba’s portfolio of mobility and IoT solutions in India before the end of 2019.(Edited by Saheli Sen Gupta)",https://yourstory.com/2019/07/hewlett-packard-enterprise-india-investment-aruba?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
512,"4 BJP MLAs in contact, will reveal when MP CM asks: Computer Baba","Self-styled godman Computer Baba claimed that four Madhya Pradesh BJP MLAs are in his contact and whenever CM Kamal Nath will ask, he'll present them before all. He said that they're expecting that they'll be included in government. This comes after two BJP MLAs, on Wednesday, voted in favour of a legislation backed by the Congress in the state Assembly.",India.com,"Indore: Self-styled godman Namdeo Das Tyagi aka Computer Baba on Thursday claimed that four BJP MLAs are in his contact and whenever Chief Minister Kamal Nath will tell him, he will present them.“Four MLAs (BJP MLAs) are in contact with me when the time is right I’ll present them before everyone. When CM Kamal Nath tells me, I’ll present them before all,” said Computer Baba.“They are in contact with me and are expecting that they will be included in government,” claimed Computer Baba.Computer Baba, in Indore, MP: Four MLAs (BJP MLAs) are in contact with me, when the time is right I’ll present them before everyone. When CM Kamal Nath tells me, I’ll present them before all. They (4 BJP MLAs) are in contact with me & are expecting that they be included in govt. pic.twitter.com/z0KtHi2Cj9— ANI (@ANI) July 25, 2019Computer Baba, who was made minister in Shivraj Singh Chouhan government, had campaigned for Congress leader Digvijay Singh during the 2019 Lok Sabha elections and also joined the Madhya Pradesh secretariat in June this year.He also assumed the charge as Chairman of the 17-member Narmada River Trust under the Madhya Pradesh government and demanded that a helicopter be provided to him within a week’s time so that he could conduct an aerial survey of the Narmada river.",https://www.india.com/news/india/four-bjp-mla-in-contact-will-present-them-when-cm-kamal-nath-asks-computer-baba-in-madhya-pradesh-3726956/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
513,"Will not work to break NCP, but will strengthen Sena: Sachin Ahir","After joining the Shiv Sena on Thursday, former Nationalist Congress Party (NCP) leader Sachin Ahir said that he'll not work to ""break"" the NCP but will work to strengthen the Sena. The Sena never tried to break any party, but welcomes people ""who come wholeheartedly"", party chief Uddhav Thackeray said. Thackeray added, ""I assure Ahir will not regret his decision.""",ANI,"Mumbai (Maharashtra) [India], July 25 (ANI): Former Nationalist Congress Party (NCP) leader Sachin Ahir, who joined Shiv Sena on Thursday, said that he will work towards strengthening the Uddhav Thackeray-led party and will not try to break the NCP.""I will not work to break NCP, but will work to strengthen Shiv Sena,"" Ahir told media here after joining Shiv Sena in presence of the party chief and his son Aditya Thackeray.""We were in talks for the past few days and now it's happening. I had arranged a meeting between Uddhav ji and Sachin ji and today he is joining our party,"" Aditya said.He also tied a 'Shiv Bandhan' - a wrist band for party members - on Ahir's wrist to formally induct him into the outfit. Uddhav Thackeray said that Shiv Sena never tried to break any party, but they welcome people ""who come wholeheartedly.""""I assure that Sachin Ahir will not regret his decision. He has joined the party with his family... Politics should be done like politics and we will not leave our principles. But yes we will not leave any stone unturned for expansion and strengthening of our party,"" he said.Asked whether he will take part in Maharashtra Chief Minister Devendra Fadnavis' 'Maha Janadesh Yatra', Uddhav Thackeray said, ""Both the Yatras ('Maha Janadesh Yatra' and Aditya Thackeray's 'Jan Ashirwad Yatra') are for the betterment of our (BJP-Shiv Sena) alliance, and it doesn't matter much that Shiv Sena becomes part of Chief Minister's Yatra or not.""He added, ""Even if we come to that Yatra questions will be raised and if we don't come to that, then also questions will be raised... So, understand one thing - both Yatras are for the betterment of the alliance.""Chief Minister Devendra Fadnavis will take out a 'Maha Janadesh Yatra' throughout the state from August 1 beginning from Gurukunj Mozari in Amravati district. The first phase will be from August 1 to 9 and will cover areas in Mozari till Nandurbar in north Maharashtra.The second phase will be from August 17 to 31 covering areas between Sambhaji Nagar and Nashik. The 25-day yatra will cover 152 assembly constituencies in a distance of 4,232 kilometres spread across 30 of 36 districts in the state.He will also hold 104 rallies, 228 Swagat Sabhas and 20 press conferences. (ANI)",https://www.aninews.in/news/national/politics/ill-not-work-to-break-ncp-but-will-strengthen-shiv-sena-sachin-ahir20190725132655/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
514,"MDMK founder Vaiko, 4 others take oath as Rajya Sabha members",MDMK founder Vaiko and four other newly-elected Rajya Sabha MPs took oath as members of the Upper House on Thursday. Vaiko is currently the General Secretary of MDMK and this will be his fourth term as the member of the Council of States. Vaiko had also been elected to the 12th and 13th Lok Sabha from Sivakasi parliamentary constituency.,ANI,"New Delhi [India], July 25 (ANI): Marumalarchi Dravida Munnetra Kazhagam (MDMK) leader Vaiko, who was elected to Rajya Sabha from Tamil Nadu, took oath as the member of the Upper House on Thursday.The 75-year-old is currently the General Secretary of MDMK. He was a candidate of the DMK for the elections to Rajya Sabha from Tamil Nadu this month.Vaiko makes a re-entry into the Upper House after 23 years. This will be his fourth term as member of the Council of States. He had also been elected to the 12th and 13th Lok Sabha from Sivakasi Parliamentary constituency.Earlier there were speculations over the validity of Vaiko's nomination to Rajya Sabha after he was convicted in a sedition case by a Chennai court.Later, his nomination was declared valid as he had received a punishment of one year in the sedition case.Under the Representation of the People Act, a person convicted and sentenced to imprisonment term of two years and more is disqualified from contesting elections. (ANI)",https://www.aninews.in/news/national/politics/mdmk-leader-vaiko-takes-oath-as-rajya-sabha-member20190725134038/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
515,Quikr raises â‚¹20 crore in debt from Trifecta Capital,"Bengaluru-based online buy-and-sell platform Quikr raised â‚¹20 crore in a venture debt funding round from Trifecta Capital in May, as per regulatory filings. The platform also raised nearly â‚¹14 crore from its Mauritius-based parent firm. Founded in 2008 by Pranay Chulet and Jiby Thomas, Tiger Global-backed Quikr has raised about â‚¹3,040 crore till date and has made about 15 acquisitions.",Inc42,,https://inc42.com/buzz/exclusive-classifieds-platform-quikr-raises-venture-debt-from-trifecta/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
516,Mumbai online insurance startup Coverfox raises â‚¹40 crore,"Mumbai-based online insurance startup Coverfox has raised â‚¹40 crore from existing investors in its ongoing Series C funding round, Inc42 revealed stating regulatory filings. Investors including Accel India, SAIF Partners and International Finance Corporation participated in the round among others. Founded in 2013 by Devendra Rane and Varun Dua, Coverfox compares insurance policies for its users.",Inc42,,https://inc42.com/buzz/exclusive-coverfox-receives-inr-40-cr-from-existing-investors/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
517,Man beaten to death by mob in Bihar for shooting teacher,"A man was beaten to death by a mob in Bihar's Jamui on Wednesday for allegedly shooting a teacher. The deceased, identified as Amar Singh, shot a teacher in the leg and then hid inside a house in the neighbourhood, the police said. The man was later found by the mob and thrashed to death, they added.",ANI,"Jamui (Bihar) [India], July 25 (ANI): A man was brutally thrashed to death by a mob for allegedly attacking a teacher here on Wednesday.According to the police, the deceased shot the teacher in the leg and later hid inside a house in the vicinity. The man was later found by the mob and beaten to death.The deceased has been identified as Amar Singh, a resident of Son Khar village.""Yes, people have killed the man who attacked the teacher. Some of them also set the house on fire where the deceased was hiding. The situation is normal here. We are investigating the matter,"" said Rampukar Singh, SDPO, Jamui.A case has been registered in the matter and an investigation in the matter is underway.(ANI)",https://www.aninews.in/news/national/general-news/bihar-man-beaten-to-death-by-mob-for-attacking-teacher20190725104749/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
518,BJP leaders beat toll workers allegedly over toll tax payment,Local BJP leaders Vijay Bhati and Sanjeev Sharma along with their supporters were captured on CCTV camera thrashing workers at the Jewar toll plaza on the Yamuna Expressway. The incident took place after the accused allegedly refused to pay the tax. A case has been registered on the basis of a complaint from the toll plaza supervisor.,The Quint,"A CCTV video showing two local BJP leaders and their supporters thrashing workers at the Jewar toll plaza on the Yamuna Expressway in Uttar Pradesh's Greater Noida surfaced on Thursday, 25 July.The incident took place after the accused allegedly refused to pay the tax. A case has been registered on the basis of a complaint from the toll plaza supervisor.The police is identifying the accused on the basis of the CCTV footage.The two leaders, Vijay Bhati and Sanjeev Sharma, are said to be district level leaders associated with the BJP.In the CCTV footage, two white SUVs can be seen pulling up at the plaza, with a group of men entering the booth and then thrashing the workers.(With inputs from NDTV.)Also Read : BJP MP’s Bodyguard Seen Thrashing Toll Plaza Employees on Camera(Good news! The Quint is continuing its news service on Whatsapp.)",https://www.thequint.com/news/politics/bjp-leaders-thrash-toll-plaza-workers-on-yamuna-expressway?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
519,Journalist arrested for allegedly blackmailing BJP MLA,"A journalist named Vijay Shukla was arrested for allegedly blackmailing Gurugram BJP MLA Umesh Aggarwal and demanding money from him. ""Aggarwal has filed a complaint that Shukla demanded...â‚¹3 crore and threatened to publish news to defame him if the amount was not paid,"" said ACP Mukesh Jakhar. Shukla is the owner of a local newspaper and a web portal.",ANI,"Gurugram (Haryana) [India], July 25 (ANI): A journalist was arrested for allegedly blackmailing Gurugram BJP MLA Umesh Aggarwal and demanding money from him, said police.Assistant Commissioner of Police (ACP), Mukesh Jakhar, said, ""We have arrested Vijay Shukla, who runs a local newspaper and a web portal. He has been remanded for 4 days."" Jakhar said, ""BJP MLA Aggarwal has filed a complaint that Shukla demanded extortion money to the tune of Rs 3 crore and threatened to publish news to defame him if the amount was not paid. Further investigation is underway.""Speaking to ANI, Aggarwal said, ""Shukla aged 39 is the owner of a local newspaper and a web portal registered in Delhi. He did a story against Vaishno Devi yatra and asked me to give Rs 3 crore. He threatened me that if I did not give the money then he will defame me through his web portal and his newspaper.""""I met him on July 11 when he tried to bargain with me. On July 20, Shukla said that he has taken money from my opponents and will defame me by publishing 30,000 newspapers daily in Gurugram,"" he said.     ""Police have taken Shukla in custody for 4 days remand, they produced him in the court yesterday. I am very sure that my opponents are behind this because Shukla told me that he is doing this to defame me after taking money from them. Police will find out who are those who want to defame me,"" the BJP leader said.  ""Shukla's office is in Ashram and he stays at a nearby place here. He had first made a demand for Rs 3 crore and then reduced the amount to Rs 2 crore. Finally he said he will take Rs 1.85 crore,"" Aggarwal said. (ANI)",https://www.aninews.in/news/national/politics/journalist-arrested-for-blackmailing-gurugram-bjp-mla20190725103311/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
